code,name,type
chk150018,银华稳进,固定收益
chk150019,银华锐进,分级杠杆
chk150022,申万菱信深证成指分级收益,固定收益
chk150023,申万菱信深证成指分级进取,分级杠杆
chk150028,信诚中证500指数分级A,固定收益
chk150029,信诚中证500指数分级B,分级杠杆
chk150030,银华中证等权90指数金利,固定收益
chk150031,银华中证等权90指数鑫利,分级杠杆
chk150032,嘉实多利分级债券优先,固定收益
chk150033,嘉实多利分级债券进取,分级杠杆
chk150049,南方消费收益,固定收益
chk150050,南方消费进取,分级杠杆
chk150051,信诚沪深300指数分级A,固定收益
chk150052,信诚沪深300指数分级B,分级杠杆
chk150059,银华金瑞,固定收益
chk150060,银华鑫瑞,分级杠杆
chk150094,泰信基本面400A,固定收益
chk150095,泰信基本面400B,分级杠杆
chk150100,鹏华资源分级A,固定收益
chk150101,鹏华资源分级B,分级杠杆
chk150103,银河银泰混合,混合型
chk150117,国泰国证房地产行业指数分级A,固定收益
chk150118,国泰国证房地产行业指数分级B,分级杠杆
chk150123,建信央视50A,固定收益
chk150124,建信央视50B,分级杠杆
chk150130,国泰国证医药卫生行业分级A,固定收益
chk150131,国泰国证医药卫生行业分级B,分级杠杆
chk150143,银华中证转债指数增强分级A,固定收益
chk150144,银华中证转债指数增强分级B,分级杠杆
chk150145,招商沪深300高贝塔分级A,固定收益
chk150146,招商沪深300高贝塔分级B,分级杠杆
chk150148,信诚中证800医药指数分级A,固定收益
chk150149,信诚中证800医药指数分级B,分级杠杆
chk150150,信诚中证800有色指数分级A,固定收益
chk150151,信诚中证800有色指数分级B,分级杠杆
chk150152,富国创业板指数分级A,固定收益
chk150153,富国创业板指数分级B,分级杠杆
chk150157,信诚中证800金融指数分级A,固定收益
chk150158,信诚中证800金融指数分级B,分级杠杆
chk150164,东吴中证可转换债券指数分级A,固定收益
chk150165,东吴中证可转换债券指数分级B,分级杠杆
chk150167,银华沪深300指数分级A,固定收益
chk150168,银华沪深300指数分级B,分级杠杆
chk150169,汇添富恒生指数分级A,固定收益
chk150170,汇添富恒生指数分级B,分级杠杆
chk150171,申万菱信申万证券分级A,固定收益
chk150172,申万菱信申万证券分级B,分级杠杆
chk150173,信诚中证TMT产业主题分级A,固定收益
chk150174,信诚中证TMT产业主题分级B,分级杠杆
chk150175,银华恒生国企指数分级A,固定收益
chk150176,银华恒生国企指数分级B,分级杠杆
chk150177,鹏华证券保险分级A,固定收益
chk150178,鹏华证券保险分级B,分级杠杆
chk150179,鹏华信息分级A,固定收益
chk150180,鹏华信息分级B,分级杠杆
chk150181,富国中证军工指数分级A,固定收益
chk150182,富国中证军工指数分级B,分级杠杆
chk150184,申万菱信环保产业分级A,固定收益
chk150185,申万菱信环保产业分级B,分级杠杆
chk150186,申万菱信中证军工指数分级A,固定收益
chk150187,申万菱信中证军工指数分级B,分级杠杆
chk150188,招商可转债分级债券A,固定收益
chk150189,招商可转债分级债券B,分级杠杆
chk150190,新华中证环保产业指数分级A,固定收益
chk150191,新华中证环保产业指数分级B,分级杠杆
chk150192,鹏华地产分级A,固定收益
chk150193,鹏华地产分级B,分级杠杆
chk150194,富国中证移动互联网指数分级A,固定收益
chk150195,富国中证移动互联网指数分级B,分级杠杆
chk150196,国泰国证有色金属行业分级A,固定收益
chk150197,国泰国证有色金属行业分级B,分级杠杆
chk150198,国泰国证食品饮料行业分级A,固定收益
chk150199,国泰国证食品饮料行业分级B,分级杠杆
chk150200,招商中证全指证券公司分级A,固定收益
chk150201,招商中证全指证券公司分级B,分级杠杆
chk150203,鹏华传媒分级A,固定收益
chk150204,鹏华传媒分级B,分级杠杆
chk150205,鹏华中证国防指数分级A,固定收益
chk150206,鹏华中证国防指数分级B,分级杠杆
chk150207,招商沪深300地产等权重分级A,固定收益
chk150208,招商沪深300地产等权重分级B,分级杠杆
chk150209,富国中证国有企业改革分级A,固定收益
chk150210,富国中证国有企业改革分级B,分级杠杆
chk150211,富国中证新能源汽车指数分级A,固定收益
chk150212,富国中证新能源汽车指数分级B,分级杠杆
chk150215,国泰深证TMT50指数分级A,固定收益
chk150216,国泰深证TMT50指数分级B,分级杠杆
chk150217,交银国证新能源指数分级A,固定收益
chk150218,交银国证新能源指数分级B,分级杠杆
chk150219,前海开源健康分级A,固定收益
chk150220,前海开源健康分级B,分级杠杆
chk150221,前海开源中航军工A,固定收益
chk150222,前海开源中航军工B,分级杠杆
chk150223,富国中证全指证券公司分级A,固定收益
chk150224,富国中证全指证券公司分级B,分级杠杆
chk150227,鹏华银行分级A,固定收益
chk150228,鹏华银行分级B,分级杠杆
chk150229,鹏华酒分级A,固定收益
chk150230,鹏华酒分级B,分级杠杆
chk150231,申万菱信申万电子分级A,固定收益
chk150232,申万菱信申万电子分级B,分级杠杆
chk150235,鹏华证券分级A,固定收益
chk150236,鹏华证券分级B,分级杠杆
chk150237,鹏华环保分级A,固定收益
chk150238,鹏华环保分级B,分级杠杆
chk150243,鹏华创业板分级A,固定收益
chk150244,鹏华创业板分级B,分级杠杆
chk150245,鹏华互联网分级A,固定收益
chk150246,鹏华互联网分级B,分级杠杆
chk150247,工银中证传媒指数分级A,固定收益
chk150248,工银中证传媒指数分级B,分级杠杆
chk150249,招商中证银行指数分级A,固定收益
chk150250,招商中证银行指数分级B,分级杠杆
chk150251,招商中证煤炭等权指数分级A,固定收益
chk150252,招商中证煤炭等权指数分级B,分级杠杆
chk150255,易方达银行分级A,固定收益
chk150256,易方达银行分级B,分级杠杆
chk150257,易方达生物分级A,固定收益
chk150258,易方达生物分级B,分级杠杆
chk150259,易方达重组分级A,固定收益
chk150260,易方达重组分级B,分级杠杆
chk150261,华宝中证医疗指数分级A,固定收益
chk150262,华宝中证医疗指数分级B,分级杠杆
chk150263,华宝中证1000指数分级A,固定收益
chk150264,华宝中证1000指数分级B,分级杠杆
chk150265,中融一带一路分级A,固定收益
chk150266,中融一带一路分级B,分级杠杆
chk150267,博时中证银行指数分级A,固定收益
chk150268,博时中证银行指数分级B,分级杠杆
chk150269,招商中证白酒指数分级A,固定收益
chk150270,招商中证白酒指数分级B,分级杠杆
chk150271,招商国证生物医药指数分级A,固定收益
chk150272,招商国证生物医药指数分级B,分级杠杆
chk150273,鹏华一带一路分级A,固定收益
chk150274,鹏华一带一路分级B,分级杠杆
chk150275,安信一带一路分级A,固定收益
chk150276,安信一带一路分级B,分级杠杆
chk150277,鹏华高铁分级A,固定收益
chk150278,鹏华高铁分级B,分级杠杆
chk150281,长盛中证金融地产指数分级A,固定收益
chk150282,长盛中证金融地产指数分级B,分级杠杆
chk150283,申万菱信申万医药生物分级A,固定收益
chk150284,申万菱信申万医药生物分级B,分级杠杆
chk150287,中融国证钢铁行业指数分级A,固定收益
chk150288,中融国证钢铁行业指数分级B,分级杠杆
chk150289,中融中证煤炭指数分级A,固定收益
chk150290,中融中证煤炭指数分级B,分级杠杆
chk150291,中融中证银行指数分级A,固定收益
chk150292,中融中证银行指数分级B,分级杠杆
chk150293,南方中证高铁产业指数分级A,固定收益
chk150294,南方中证高铁产业指数分级B,分级杠杆
chk150295,南方中证国有企业改革分级A,固定收益
chk150296,南方中证国有企业改革分级B,分级杠杆
chk150297,南方中证互联网指数分级A,固定收益
chk150298,南方中证互联网指数分级B,分级杠杆
chk150299,华安中证银行指数分级A,固定收益
chk150300,华安中证银行指数分级B,分级杠杆
chk150301,华安中证全指证券公司分级A,固定收益
chk150302,华安中证全指证券公司分级B,分级杠杆
chk150303,华安创业板50指数分级A,固定收益
chk150304,华安创业板50指数分级B,分级杠杆
chk150307,富国中证体育产业指数分级A,固定收益
chk150308,富国中证体育产业指数分级B,分级杠杆
chk150309,信诚中证信息安全指数分级A,固定收益
chk150310,信诚中证信息安全指数分级B,分级杠杆
chk150311,信诚中证智能家居指数分级A,固定收益
chk150312,信诚中证智能家居指数分级B,分级杠杆
chk150315,富国中证工业4.0指数分级A,固定收益
chk150316,富国中证工业4.0指数分级B,分级杠杆
chk150317,交银中证互联网金融指数分级A,固定收益
chk150318,交银中证互联网金融指数分级B,分级杠杆
chk150321,富国中证煤炭指数分级A,固定收益
chk150322,富国中证煤炭指数分级B,分级杠杆
chk150323,工银中证环保产业指数分级A,固定收益
chk150324,工银中证环保产业指数分级B,分级杠杆
chk150325,工银中证高铁产业指数分级A,固定收益
chk150326,工银中证高铁产业指数分级B,分级杠杆
chk150327,工银中证新能源指数分级A,固定收益
chk150328,工银中证新能源指数分级B,分级杠杆
chk150329,方正富邦保险主题指数分级A,固定收益
chk150330,方正富邦保险主题指数分级B,分级杠杆
chk150335,融通军工分级A,固定收益
chk150336,融通军工分级B,分级杠杆
chk150343,融通证券分级A,固定收益
chk150344,融通证券分级B,分级杠杆
chk150968,银河研究精选混合,混合型
chk150988,银河钱包货币A,货币型
chk150998,银河钱包货币B,货币型
chk151001,银河稳健混合,混合型
chk151002,银河收益混合,债券型
chk159001,易方达保证金货币A,货币型
chk159002,易方达保证金货币B,货币型
chk159003,招商保证金快线A,货币型
chk159004,招商保证金快线B,货币型
chk159005,汇添富收益快钱货币A,货币型
chk159006,汇添富收益快钱货币B,货币型
chk159801,广发国证半导体芯片ETF,ETF-场内
chk159802,广发中证800ETF,ETF-场内
chk159803,易方达中证浙江新动能ETF(QDII),QDII-ETF
chk159804,国寿安保创精选88ETF,ETF-场内
chk159805,鹏华中证传媒ETF,ETF-场内
chk159806,国泰中证新能源汽车ETF,ETF-场内
chk159807,易方达中证科技50ETF,ETF-场内
chk159808,融通创业板ETF,ETF-场内
chk159809,博时大湾区ETF,ETF-场内
chk159810,浦银安盛创业板ETF,ETF-场内
chk159811,博时中证5G产业50ETF,ETF-场内
chk159812,前海开源黄金ETF,ETF-场内
chk159813,鹏华国证半导体芯片ETF,ETF-场内
chk159814,西部利得创业板大盘ETF,ETF-场内
chk159815,招商中证浙江100ETF,ETF-场内
chk159816,鹏华0-4年地方政府债ETF,ETF-场内
chk159819,易方达中证人工智能主题ETF,ETF-场内
chk159820,天弘中证500ETF,ETF-场内
chk159821,中银证券创业板ETF,ETF-场内
chk159822,银华工银南方东英标普中国新经济ETF(QDII),QDII-ETF
chk159823,嘉实恒生中国企业ETF(QDII),QDII-ETF
chk159901,易方达深证100ETF,ETF-场内
chk159902,华夏中小板ETF,ETF-场内
chk159903,南方深证成份ETF,ETF-场内
chk159905,工银深证红利ETF,ETF-场内
chk159906,大成深证成长40ETF,ETF-场内
chk159907,广发中小板300ETF,ETF-场内
chk159908,博时创业板ETF,ETF-场内
chk159909,招商深证TMT50ETF,ETF-场内
chk159910,嘉实深证基本面120ETF,ETF-场内
chk159912,汇添富深证300ETF,ETF-场内
chk159913,交银深证300价值ETF,ETF-场内
chk159915,易方达创业板ETF,ETF-场内
chk159916,深F60ETF,ETF-场内
chk159918,嘉实中创400ETF,ETF-场内
chk159919,嘉实沪深300ETF,ETF-场内
chk159920,华夏恒生ETF(QDII),QDII-ETF
chk159922,嘉实中证500ETF,ETF-场内
chk159923,大成中证100ETF,ETF-场内
chk159925,南方沪深300ETF,ETF-场内
chk159926,嘉实中证中期国债ETF,ETF-场内
chk159928,汇添富中证主要消费ETF,ETF-场内
chk159929,汇添富中证医药卫生ETF,ETF-场内
chk159930,汇添富中证能源ETF,ETF-场内
chk159931,汇添富中证金融地产ETF,ETF-场内
chk159932,大成中证500深市ETF,ETF-场内
chk159933,国投瑞银金融地产ETF,ETF-场内
chk159934,易方达黄金ETF,ETF-场内
chk159935,景顺长城中证500ETF,ETF-场内
chk159936,广发中证全指可选消费ETF,ETF-场内
chk159937,博时黄金ETF,ETF-场内
chk159938,广发中证全指医药卫生ETF,ETF-场内
chk159939,广发中证全指信息技术ETF,ETF-场内
chk159940,广发中证全指金融地产ETF,ETF-场内
